,0,1
1444,dowody,14835
1445,potrzebował,14833
1446,dziękujemy,14821
1447,podobno,14817
1448,naprawić,14815
1449,me,14810
1450,minuty,14788
1451,nick,14778
1452,córki,14760
1453,znajdź,14760
1454,powoli,14750
1455,przyznać,14747
1456,wyjdzie,14742
1457,wielkim,14741
1458,życiem,14727
1459,książki,14726
1460,świetna,14717
1461,jedzenia,14713
1462,całego,14711
1463,jaja,14700
1464,kawę,14686
1465,damy,14677
1466,zostaniesz,14676
1467,lekarza,14676
1468,dala,14670
1469,wojna,14660
1470,wielką,14635
1471,pora,14632
1472,urodziny,14632
1473,odebrać,14618
1474,kolejne,14617
1475,martwi,14609
1476,badania,14586
1477,król,14578
1478,mogłabyś,14561
1479,stał,14545
1480,wobec,14535
1481,zeszłym,14519
1482,straszne,14503
1483,jakiej,14473
1484,prawdziwa,14466
1485,ostrożnie,14461
1486,amy,14459
1487,wierzyć,14456
1488,dane,14454
1489,świetne,14452
1490,wysokość,14443
1491,znamy,14433
1492,innymi,14430
1493,pięknie,14426
1494,bob,14408
1495,plany,14401
1496,własną,14396
1497,musiałam,14396
1498,ruch,14393
1499,doskonale,14384
1500,druga,14370
1501,niezła,14335
1502,zginął,14329
1503,zapomnieć,14320
1504,chłopcze,14319
1505,steve,14298
1506,przede,14298
1507,znak,14291
1508,samolot,14280
1509,weekend,14276
1510,znalazłeś,14270
1511,kuchni,14244
1512,zróbmy,14234
1513,zwłaszcza,14226
1514,gości,14223
1515,billy,14217
1516,kawałek,14214
1517,przyszła,14208
1518,chory,14205
1519,przyjacielu,14199
1520,dziwnie,14183
1521,twierdzi,14150
1522,słychać,14146
1523,przygotować,14138
1524,chciałaś,14133
1525,zaczynamy,14133
1526,detektyw,14131
1527,wśród,14097
1528,jim,14063
1529,kończy,14059
1530,jake,14059
1531,dwoje,14030
1532,witamy,14003
1533,ray,14002
1534,zadanie,13998
1535,względu,13977
1536,synem,13965
1537,wodę,13958
1538,poczekać,13945
1539,znaleźli,13937
1540,imieniu,13931
1541,lunch,13897
1542,odzyskać,13895
1543,em,13884
1544,oprócz,13875
1545,don,13861
1546,of,13859
1547,podaj,13836
1548,założę,13823
1549,chodzić,13822
1550,momencie,13820
1551,święta,13811
1552,zapomniałem,13744
1553,kawy,13739
1554,nazywasz,13737
1555,szuka,13715
1556,rozmawialiśmy,13711
1557,dałem,13705
1558,moimi,13698
1559,latach,13691
1560,raport,13665
1561,fakt,13662
1562,młoda,13639
1563,mamą,13635
1564,panna,13621
1565,ostatnim,13595
1566,poszła,13582
1567,lee,13572
1568,oddać,13562
1569,listy,13560
1570,różne,13542
1571,wyglądam,13536
1572,przysługę,13508
1573,kości,13475
1574,rana,13463
1575,szczęścia,13461
1576,zobaczmy,13432
1577,zdaje,13415
1578,lekarz,13413
1579,czuć,13407
1580,kraj,13398
1581,morderstwa,13383
1582,chciałbyś,13367
1583,zgodnie,13363
1584,każdą,13360
1585,wrażenie,13341
1586,zostałem,13341
1587,sprawia,13341
1588,zrozumiałem,13329
1589,przeciw,13322
1590,wyjścia,13313
1591,trzyma,13308
1592,pierwszego,13305
1593,krok,13305
1594,wyniki,13302
1595,żyjesz,13299
1596,bierz,13279
1597,wygrać,13257
1598,grę,13229
1599,rząd,13227
1600,chciałby,13213
1601,rozmowy,13212
1602,rozkaz,13202
1603,podróż,13193
1604,dawna,13187
1605,agent,13185
1606,rozmowę,13178
1607,śniadanie,13177
1608,doceniam,13176
1609,aaccff,13168
1610,jedzie,13166
1611,zabiłem,13147
1612,przychodzi,13146
1613,sytuacja,13118
1614,usiąść,13113
1615,zmieni,13097
1616,grupa,13095
1617,wziął,13088
1618,decyzję,13073
1619,iż,13058
1620,powinni,13041
1621,wrócisz,13034
1622,will,13032
1623,udział,13029
1624,ognia,13024
1625,szukamy,13015
1626,miłego,13010
1627,chryste,13000
1628,uciekaj,12994
1629,mężczyzn,12965
1630,niektóre,12964
1631,możliwości,12931
1632,kate,12927
1633,chętnie,12927
1634,wraca,12927
1635,brać,12922
1636,głupia,12918
1637,błagam,12917
1638,zapłacić,12898
1639,bill,12896
1640,e,12890
1641,biuro,12882
1642,odejdź,12869
1643,kolej,12863
1644,mówimy,12848
1645,stare,12846
1646,dostanie,12844
1647,la,12840
1648,dumny,12838
1649,liczy,12826
1650,kasę,12820
1651,miałbym,12817
1652,żyją,12811
1653,in,12796
1654,nowych,12782
1655,prawdy,12771
1656,cudownie,12769
1657,nasi,12767
1658,szukasz,12752
1659,prezydent,12748
1660,wydarzyło,12743
1661,idźcie,12711
1662,pomaga,12696
1663,siedzi,12689
1664,juz,12683
1665,johnny,12683
1666,dzwonił,12682
1667,problemów,12676
1668,kontakt,12645
1669,napisy,12641
1670,zrobiliśmy,12640
1671,karty,12634
1672,decyzja,12629
1673,spójrzcie,12615
1674,sygnał,12609
1675,listę,12609
1676,inną,12605
1677,zmienia,12602
1678,rozumie,12597
1679,komu,12586
1680,rozmawiałem,12579
1681,niezłe,12564
1682,osiem,12552
1683,książkę,12542
1684,słońce,12540
1685,gotów,12539
1686,sens,12535
1687,słów,12534
1688,mężczyzną,12524
1689,dostanę,12520
1690,ochrony,12512
1691,pory,12481
1692,spojrzeć,12478
1693,ochotę,12454
1694,najlepsza,12451
1695,potrzebny,12440
1696,zabawy,12430
1697,króla,12427
1698,rzeczywiście,12423
1699,żart,12422
1700,przypadku,12405
1701,rodzaj,12392
1702,niewiele,12392
1703,stracić,12383
1704,działać,12374
1705,tamtej,12372
1706,dziękuje,12365
1707,niebezpieczne,12364
1708,szefem,12359
1709,okno,12352
1710,wyglądają,12348
1711,bobby,12345
1712,uwagi,12339
1713,uczucia,12336
1714,fscy100,12334
1715,zostaje,12327
1716,obraz,12324
1717,zazwyczaj,12324
1718,lekarzem,12322
1719,najlepszego,12318
1720,czekam,12313
1721,gadać,12312
1722,podać,12301
1723,leży,12299
1724,rachel,12294
1725,otwarte,12282
1726,zaczynam,12277
1727,widzimy,12272
1728,zastanawiam,12264
1729,wyjdź,12259
1730,zacznie,12242
1731,poradzę,12237
1732,inna,12224
1733,wybaczyć,12213
1734,kochać,12211
1735,przekonać,12207
1736,fscx100,12202
1737,swego,12189
1738,dowie,12183
1739,wynoś,12181
1740,głowa,12177
1741,dziećmi,12169
1742,obaj,12165
1743,umrze,12148
1744,warto,12144
1745,kazał,12118
1746,oddaj,12114
1747,taty,12108
1748,wybrać,12105
1749,zdrowie,12103
1750,wiec,12101
1751,opuścić,12097
1752,okolicy,12089
1753,pomożesz,12081
1754,zimno,12060
1755,chwilkę,12049
1756,przypadek,12043
1757,test,12037
1758,wyprawiasz,12035
1759,liście,12034
1760,ostatnią,12024
1761,ilu,12024
1762,obie,12012
1763,widzicie,12012
1764,waszej,12005
1765,obu,11986
1766,nazwiska,11954
1767,niespodzianka,11952
1768,doczekać,11950
1769,wysłać,11946
1770,dobrej,11939
1771,bratem,11936
1772,sarah,11930
1773,zaufaj,11909
1774,bliżej,11896
1775,dziewczynka,11892
1776,własnej,11887
1777,zmiany,11880
1778,l,11880
1779,straciłem,11860
1780,oglądać,11856
1781,przestańcie,11848
1782,zabawa,11845
1783,drugim,11841
1784,dolców,11835
1785,przyszedłeś,11821
1786,oczach,11816
1787,przynieś,11816
1788,ryan,11808
1789,wyglądać,11806
1790,poziom,11788
1791,mieszkania,11784
1792,dała,11776
1793,przodu,11774
1794,przyjemność,11773
1795,ostatnich,11773
1796,śmiercią,11750
1797,widziała,11745
1798,uciekł,11739
1799,akurat,11737
1800,miła,11730
1801,rzeczą,11727
1802,pytasz,11726
1803,wyjście,11722
1804,zmarł,11721
1805,śmiało,11720
1806,przeszłości,11719
1807,tysiące,11710
1808,operacji,11697
1809,małżeństwo,11684
1810,wątpię,11670
1811,myślicie,11649
1812,wewnątrz,11644
1813,chris,11643
1814,długi,11639
1815,ojcu,11611
1816,biorę,11604
1817,spodoba,11596
1818,innej,11595
1819,lecieć,11595
1820,owi,11586
1821,zapewne,11580
1822,ej,11577
1823,szanse,11557
1824,godzina,11555
1825,wydostać,11548
1826,martwię,11539
1827,mózg,11527
1828,kasy,11526
1829,dniu,11510
1830,uciekać,11506
1831,auto,11502
1832,szalony,11487
1833,zaczęło,11481
1834,de,11479
1835,zaufać,11462
1836,poruczniku,11452
1837,linii,11447
1838,dowodów,11440
1839,wróciła,11435
1840,ofiara,11429
1841,banku,11421
1842,telewizji,11416
1843,absolutnie,11411
1844,indziej,11407
1845,ładna,11407
1846,zniknął,11400
1847,każde,11392
1848,głodny,11374
1849,prawdziwym,11364
1850,odłóż,11362
1851,eddie,11353
1852,umiem,11345
1853,kierunku,11340
1854,randkę,11329
1855,klasy,11329
1856,imprezę,11318
1857,wojnę,11315
1858,ha,11307
1859,sali,11299
1860,podziękować,11284
1861,szaleństwo,11279
1862,myślałeś,11276
1863,nikim,11262
1864,lewo,11251
1865,mężem,11246
1866,małego,11234
1867,szczególnie,11212
1868,boską,11211
1869,potrzebują,11208
1870,wyszła,11200
1871,uwierz,11185
1872,spotkania,11180
1873,utrzymać,11169
1874,własnego,11163
1875,hmm,11146
1876,różnych,11145
1877,mamę,11140
1878,widzieliśmy,11136
1879,abym,11135
1880,chłopca,11135
1881,muzyka,11133
1882,okropne,11125
1883,sprawdzę,11117
1884,zgoda,11113
1885,skończyłem,11099
1886,pomyśleć,11098
1887,nowej,11073
1888,wiedzieli,11066
1889,richard,11065
1890,emily,11061
1891,wprost,11057
1892,myślał,11055
1893,um,11044
1894,wrócimy,11044
1895,pić,11041
1896,ruchy,11036
1897,widok,11030
1898,miałby,11029
1899,faceci,11023
1900,interesuje,11016
1901,punkt,11010
1902,prowadzić,11008
1903,zmieniło,11008
1904,lubią,11008
1905,jerry,11005
1906,umysł,11004
1907,udowodnić,11003
1908,zabiorę,10982
1909,mówili,10980
1910,drugiego,10978
1911,szans,10978
1912,powiedzmy,10976
1913,potrzebne,10956
1914,zobaczyłem,10950
1915,umowę,10941
1916,b,10929
1917,wraz,10925
1918,liceum,10923
1919,różnica,10912
1920,minęło,10907
1921,następnego,10899
1922,bronią,10898
1923,lepszego,10893
1924,rzuć,10893
1925,znaczenie,10890
1926,żadna,10888
1927,musze,10882
1928,mogłaś,10878
1929,firma,10870
1930,słyszeć,10858
1931,państwo,10840
1932,f,10819
1933,potrzeby,10815
1934,mecz,10811
1935,danych,10809
1936,dostęp,10802
1937,naprzód,10789
1938,nóż,10788
1939,córką,10776
1940,bawić,10769
1941,sprawą,10759
1942,mark,10750
1943,bierze,10747
1944,rękach,10741
1945,miliony,10741
1946,zachować,10738
1947,ubrania,10734
1948,jasna,10729
1949,pozwoli,10718
1950,znaczyć,10711
1951,żadne,10711
1952,wychodzę,10689
1953,zasadzie,10681
1954,akta,10672
1955,metrów,10666
1956,woli,10647
1957,kyle,10634
1958,pełne,10634
1959,gliny,10619
1960,przypomina,10608
1961,równie,10607
1962,żegnaj,10594
1963,czułem,10592
1964,celem,10591
1965,musiało,10590
1966,dziwnego,10585
1967,czarny,10581
1968,mojemu,10577
1969,jazda,10570
1970,san,10564
1971,oczu,10564
1972,grupy,10563
1973,usta,10561
1974,dobrych,10556
1975,słońca,10556
1976,ataku,10546
1977,swoimi,10535
1978,sklepu,10534
1979,spróbuję,10528
1980,dupę,10526
1981,grace,10518
1982,daleka,10511
1983,claire,10491
1984,sumie,10490
1985,milion,10490
1986,znalazła,10486
1987,dzwoni,10479
1988,domem,10470
1989,napisy24.pl,10464
1990,pański,10462
1991,stracił,10455
1992,własny,10443
1993,zajmuje,10436
1994,mamie,10436
1995,wspaniała,10430
1996,szkodzi,10424
1997,złym,10421
1998,żył,10418
1999,andy,10415
2000,zabójca,10408
2001,odnaleźć,10396
2002,słyszałaś,10388
2003,staje,10379
2004,auta,10375
2005,odszedł,10375
2006,sprzedać,10340
2007,pytam,10338
2008,szefa,10333
2009,pomocą,10316
2010,byłaby,10313
2011,ładne,10304
2012,warte,10299
2013,ufać,10295
2014,gdybyśmy,10290
2015,porozmawiamy,10288
2016,wujek,10286
2017,kod,10279
2018,proces,10273
2019,osobę,10265
2020,zaczęła,10264
2021,nadchodzi,10257
2022,biały,10240
2023,sierżancie,10233
2024,stop,10228
2025,zostali,10223
2026,upewnić,10222
2027,idą,10218
2028,pięciu,10218
2029,zaczniemy,10216
2030,podróży,10215
2031,wyszło,10215
2032,ufam,10215
2033,spytać,10207
2034,siostrę,10196
2035,dostałam,10186
2036,facetów,10183
2037,znacznie,10180
2038,powietrze,10179
2039,trwa,10176
2040,czasy,10171
2041,zobaczy,10167
2042,ledwo,10165
2043,akcji,10158
2044,pojechać,10153
2045,nieba,10150
2046,założyć,10147
2047,winy,10140
2048,zmienił,10134
2049,waszym,10132
2050,ziemia,10122
2051,zamknięte,10117
2052,daję,10116
2053,ah,10108
2054,brian,10099
2055,restauracji,10096
2056,pochodzi,10094
2057,próbujesz,10090
2058,kłopotów,10083
2059,umiera,10076
2060,czterech,10066
2061,wracamy,10061
2062,małym,10053
2063,miały,10043
2064,pete,10041
2065,musiałeś,10038
2066,parku,10022
2067,możliwość,10011
2068,drogą,9987
2069,energii,9987
2070,poznałem,9984
2071,próbowałam,9980
2072,spędzić,9977
2073,mężczyźni,9972
2074,wiary,9971
2075,ku,9966
2076,mogłaby,9965
2077,usa,9964
2078,budynek,9954
2079,przyjdę,9949
2080,wróciłem,9948
2081,żyję,9948
2082,łódź,9935
2083,łatwe,9922
2084,winny,9921
2085,przyszłam,9916
2086,mil,9903
2087,dokumenty,9902
2088,strzelać,9900
2089,wynocha,9897
2090,przeszkadza,9884
2091,duża,9874
2092,czasów,9848
2093,kontrolę,9837
2094,dałeś,9833
2095,barze,9828
2096,zamian,9824
2097,matko,9819
2098,mogliśmy,9811
2099,zadzwonił,9809
2100,studia,9804
2101,stacji,9801
2102,annie,9799
2103,własnym,9799
2104,znajduje,9775
2105,czyżby,9754
2106,dave,9747
2107,przejmuj,9747
2108,język,9747
2109,nazywają,9739
2110,wyglądało,9733
2111,przekazać,9727
2112,sądu,9711
2113,robiłem,9702
2114,waszą,9697
2115,skończył,9692
2116,pułkowniku,9686
2117,park,9685
2118,najszybciej,9685
2119,kwiaty,9684
2120,kontroli,9681
2121,babcia,9674
2122,walka,9672
2123,doktora,9667
2124,jedziesz,9663
2125,posłuchać,9657
2126,sercu,9656
2127,najważniejsze,9649
2128,zostawię,9647
2129,cia,9645
2130,mogłoby,9643
2131,dupy,9640
2132,skrzywdzić,9638
2133,przeprosić,9638
2134,sądziłem,9633
2135,wierzy,9632
2136,klientów,9631
2137,bezpiecznie,9624
2138,dotykaj,9614
2139,bólu,9614
2140,ducha,9609
2141,wolności,9609
2142,leo,9605
2143,układ,9601
2144,zabij,9596
2145,seksu,9596
2146,pamięta,9581
2147,pewność,9579
2148,luke,9577
2149,ocalić,9576
2150,zacząłem,9574
2151,pamięć,9574
2152,cenę,9573
2153,opowiedz,9571
2154,jakiejś,9560
2155,móc,9556
2156,teren,9556
2157,sklep,9551
2158,konia,9551
2159,następnie,9550
2160,poprzez,9546
2161,niedaleko,9541
2162,zdarza,9538
2163,uczyć,9529
2164,stanu,9524
2165,śpi,9519
2166,obudź,9517
2167,napisał,9509
2168,dostałeś,9508
2169,lucy,9477
2170,prawdziwą,9474
2171,strach,9472
2172,umiesz,9466
2173,interesy,9465
2174,wszystkimi,9458
2175,silny,9452
2176,prosze,9452
2177,bank,9443
2178,wyobrazić,9442
2179,potrzebna,9437
2180,moge,9433
2181,przyjaciółka,9431
2182,zmęczony,9429
2183,bezpieczna,9426
2184,potrzebować,9424
2185,klubu,9415
2186,niezbyt,9415
2187,komputer,9413
2188,nieprawdaż,9408
2189,impreza,9407
2190,charles,9405
2191,wróć,9401
2192,byliście,9400
2193,najlepszą,9393
2194,siłę,9388
2195,pociąg,9388
2196,szkoła,9386
2197,przeszłość,9382
2198,normalnie,9381
2199,okazało,9379
2200,oczywiste,9370
2201,bezpieczny,9368
2202,wyjechać,9366
2203,zero,9360
2204,następne,9354
2205,gościem,9351
2206,czekajcie,9348
2207,pistolet,9347
2208,wiedziałaś,9344
2209,zapach,9342
2210,używać,9341
2211,doszło,9339
2212,drużyny,9338
2213,dan,9336
2214,waszych,9332
2215,wyluzuj,9327
2216,idealnie,9320
2217,tatuś,9315
2218,biorąc,9310
2219,łatwiej,9309
2220,pieprzyć,9297
2221,gwiazdy,9290
2222,znaleziono,9288
2223,liczyć,9281
2224,wątpliwości,9280
2225,ukryć,9279
2226,wymaga,9264
2227,kamery,9263
2228,carter,9253
2229,trakcie,9249
2230,powrót,9244
2231,wyglądał,9236
2232,alarm,9233
2233,filmu,9233
2234,głęboko,9227
2235,ręki,9224
2236,czyni,9224
2237,zechcesz,9223
2238,udawać,9212
2239,planu,9210
2240,siostro,9209
2241,czytać,9205
2242,chicago,9204
2243,jutra,9198
2244,problemem,9196
2245,śmieci,9196
2246,eric,9195
2247,dzwonię,9187
2248,byłbym,9186
2249,duch,9185
2250,przyjechał,9184
2251,clark,9183
2252,rozmowa,9180
2253,narkotyki,9178
2254,matt,9175
2255,cholernie,9172
2256,kevin,9172
2257,new,9168
2258,zostaną,9166
2259,ryzyko,9163
2260,strzał,9162
2261,sto,9155
2262,wyjdziesz,9155
2263,cos,9153
2264,wykorzystać,9152
2265,dziadek,9151
2266,długa,9151
2267,wóz,9149
2268,szlag,9142
2269,kompletnie,9136
2270,pomógł,9136
2271,wolność,9133
2272,daniel,9124
2273,scott,9122
2274,nawzajem,9113
2275,czekają,9111
2276,kelly,9103
2277,pamięci,9098
2278,powinniście,9098
2279,jesli,9096
2280,nr,9089
2281,prezydenta,9086
2282,tęsknię,9085
2283,najlepszych,9084
2284,przyniosę,9074
2285,śledztwo,9071
2286,wyciągnąć,9070
2287,mieszkam,9067
2288,wspomnienia,9059
2289,którymi,9054
2290,tygodnia,9044
2291,boi,9036
2292,pojawił,9035
2293,rozkazy,9030
2294,łodzi,9030
2295,zmiana,9017
2296,psy,9015
2297,zajęcia,9013
2298,samobójstwo,9011
2299,potrwa,9004
2300,bycia,9003
2301,bierzesz,9003
2302,starego,9002
2303,tamtego,9000
2304,wolne,9000
2305,towar,8997
2306,sytuację,8995
2307,adam,8993
2308,głową,8992
2309,zadowolony,8991
2310,pewnym,8990
2311,normalne,8987
2312,pieprzony,8981
2313,fajne,8981
2314,jakich,8968
2315,ładny,8961
2316,gdziekolwiek,8961
2317,zabiła,8956
2318,północy,8954
2319,przynieść,8949
2320,that,8941
2321,żebyście,8939
2322,martin,8938
2323,podobnie,8930
2324,spadaj,8923
2325,piątek,8923
2326,ciężkie,8920
2327,większe,8915
2328,okoliczności,8913
2329,mego,8911
2330,waszego,8909
2331,słodki,8903
2332,sztuki,8900
2333,wsparcie,8892
2334,gorąco,8887
2335,napisów,8872
2336,okazję,8865
2337,zaczekać,8851
2338,odpowiada,8845
2339,dajesz,8845
2340,leki,8844
2341,cisza,8841
2342,przyjaciółką,8838
2343,będąc,8830
2344,niebo,8829
2345,chcieliśmy,8817
2346,chora,8813
2347,pełni,8813
2348,kochana,8812
2349,rose,8809
2350,pokładzie,8797
2351,siostrą,8797
2352,wino,8792
2353,spotkałem,8788
2354,larry,8784
2355,napisać,8783
2356,kotku,8771
2357,dziewczyn,8764
2358,punkcie,8753
2359,ofiar,8751
2360,czasach,8742
2361,dziwny,8736
2362,badań,8730
2363,napisane,8716
2364,poradzić,8714
2365,minutę,8709
2366,trzymasz,8708
2367,połowę,8704
2368,konieczne,8689
2369,chłopakiem,8681
2370,stóp,8673
2371,tatą,8667
2372,zadać,8659
2373,podejdź,8658
2374,mieszkaniu,8656
2375,susan,8649
2376,wchodzi,8645
2377,detektywie,8645
2378,sklepie,8643
2379,patrzysz,8641
2380,państwa,8639
2381,duszę,8633
2382,poszedłem,8628
2383,zabrali,8624
2384,projekt,8614
2385,jenny,8611
2386,najmniej,8610
2387,poważne,8605
2388,czynienia,8600
2389,trzeci,8597
2390,angeles,8595
2391,sekret,8593
2392,kolejną,8592
2393,jestes,8589
2394,klucze,8584
2395,ranny,8578
2396,kolejna,8571
2397,zęby,8551
2398,kwestia,8543
2399,mając,8539
2400,zobaczył,8538
2401,pańskie,8536
2402,umowa,8531
2403,moze,8522
2404,wyjdę,8519
2405,mieszkać,8505
2406,pozwala,8504
2407,odciski,8497
2408,czysto,8484
2409,bezpieczne,8478
2410,stała,8466
2411,zmarła,8463
2412,twoimi,8463
2413,abby,8463
2414,obecnie,8459
2415,pierdol,8458
2416,powinny,8449
2417,powodów,8446
2418,wujku,8441
2419,zrobienia,8435
2420,zapomniałam,8433
2421,patrzę,8426
2422,zamiaru,8423
2423,południe,8419
2424,stole,8417
2425,lisa,8416
2426,ukradł,8416
2427,wróciłeś,8415
2428,wybaczcie,8414
2429,joey,8413
2430,czułam,8408
2431,jazdy,8407
2432,samych,8404
2433,armii,8403
2434,km,8400
2435,zeszłej,8397
2436,działo,8397
2437,alice,8395
2438,umarła,8394
2439,wieczoru,8394
2440,wydawało,8387
2441,kieszeni,8386
2442,piłkę,8379
2443,misji,8374
2444,pokonać,8370
2445,działania,8367
2446,czekamy,8364
2447,znał,8359
2448,dowiemy,8358
2449,skończyliśmy,8353
2450,setki,8348
2451,świąt,8343
2452,ciśnienie,8343
2453,dziewczynki,8341
2454,wysłał,8339
2455,spodnie,8332
2456,gadasz,8330
2457,kartę,8328
2458,nosić,8327
2459,nos,8324
2460,pole,8322
2461,przypuszczam,8320
2462,faktycznie,8320
2463,piosenkę,8319
2464,zacznij,8316
2465,karen,8313
2466,dupek,8313
2467,zdjęć,8312
2468,zabili,8312
2469,maggie,8305
2470,nadszedł,8300
2471,czysty,8298
2472,dzieciaka,8296
2473,kłamstwo,8293
2474,show,8291
